ID,Class
30268,High
30269,Very High
30270,Absent
30271,Absent
30272,Medium
30273,Low
30274,High
30275,Low
30276,Medium
30277,High
30278,Low
30279,Low
30280,Low
30281,Very High
30282,Medium
30283,Very High
30284,High
30285,Low
30286,Absent
30287,Medium
30288,Very High
30289,Low
30290,Low
30291,Low
30292,High
30293,Absent
30294,Very High
30295,Absent
30296,Absent
30297,Low
30298,Very High
30299,High
30300,Low
30301,Absent
30302,Absent
30303,Low
30304,High
30305,Absent
30306,Very High
30307,Absent
30308,High
30309,Medium
30310,High
30311,High
30312,High
30313,Medium
30314,Absent
30315,Low
30316,Absent
30317,Very High
30318,Medium
30319,Very High
30320,Very High
30321,Medium
30322,Absent
30323,Very High
30324,Medium
30325,Absent
30326,Low
30327,Very High
30328,High
30329,Absent
30330,Absent
30331,High
30332,Absent
30333,High
30334,Absent
30335,Very High
30336,High
30337,Low
30338,High
30339,Absent
30340,Medium
30341,High
30342,Absent
30343,Absent
30344,Absent
30345,High
30346,High
30347,High
30348,Very High
30349,Absent
30350,Very High
30351,Low
30352,Medium
30353,Low
30354,Low
30355,Low
30356,High
30357,Medium
30358,High
30359,Absent
30360,Low
30361,High
30362,Very High
30363,Low
30364,High
30365,Very High
30366,Medium
30367,High
30368,Absent
30369,Medium
30370,Very High
30371,Low
30372,High
30373,Very High
30374,Medium
30375,Medium
30376,Absent
30377,Medium
30378,Very High
30379,Very High
30380,Medium
30381,Absent
30382,Medium
30383,Absent
30384,Medium
30385,Very High
30386,Medium
30387,Low
30388,High
30389,Absent
30390,Medium
30391,Low
30392,Low
30393,Very High
30394,High
30395,Medium
30396,Low
30397,High
30398,Very High
30399,High
30400,Very High
30401,High
30402,Absent
30403,Medium
30404,Absent
30405,Absent
30406,Low
30407,High
30408,High
30409,Medium
30410,Absent
30411,Medium
30412,Low
30413,Medium
30414,Very High
30415,Medium
30416,Absent
30417,Low
30418,High
30419,High
30420,Low
30421,Medium
30422,Absent
30423,Very High
30424,Medium
30425,Medium
30426,Very High
30427,Low
30428,Absent
30429,Low
30430,Medium
30431,High
30432,Absent
30433,High
30434,Medium
30435,Medium
30436,Low
30437,High
30438,Absent
30439,Medium
30440,Absent
30441,Medium
30442,Very High
30443,Very High
30444,Medium
30445,Absent
30446,High
30447,Medium
30448,Very High
30449,Low
30450,Absent
30451,Low
30452,Medium
30453,Absent
30454,Low
30455,Medium
30456,Low
30457,Low
30458,Absent
30459,High
30460,Absent
30461,Medium
30462,Very High
30463,Medium
30464,Medium
30465,High
30466,High
30467,Very High
30468,High
30469,Absent
30470,High
30471,Medium
30472,High
30473,High
30474,Low
30475,Very High
30476,Absent
30477,Medium
30478,Absent
30479,Absent
30480,Medium
30481,Medium
30482,Medium
30483,High
30484,Absent
30485,High
30486,Absent
30487,Absent
30488,Very High
30489,Absent
30490,Absent
30491,High
30492,Very High
30493,Absent
30494,Medium
30495,Very High
30496,Low
30497,High
30498,Medium
30499,Absent
30500,Low
30501,Low
30502,Absent
30503,High
30504,Very High
30505,Medium
30506,High
30507,Low
30508,Very High
30509,Low
30510,High
30511,Absent
30512,Low
30513,Low
30514,Absent
30515,Absent
30516,Low
30517,High
30518,Very High
30519,Very High
30520,High
30521,Absent
30522,High
30523,Very High
30524,Absent
30525,Low
30526,Very High
30527,Low
30528,Absent
30529,Medium
30530,Very High
30531,Medium
30532,Low
30533,Absent
30534,Low
30535,Very High
30536,High
30537,Low
30538,High
30539,Absent
30540,High
30541,High
30542,Absent
30543,Absent
30544,Absent
30545,High
30546,Low
30547,Medium
30548,Absent
30549,High
30550,Low
30551,Medium
30552,High
30553,Very High
30554,High
30555,Absent
30556,Very High
30557,Very High
30558,Low
30559,Absent
30560,Absent
30561,Absent
30562,Medium
30563,Low
30564,Very High
30565,Absent
30566,Absent
30567,Medium
30568,High
30569,Low
30570,Medium
30571,Low
30572,Medium
30573,Absent
30574,Low
30575,Absent
30576,Low
30577,High
30578,Very High
30579,High
30580,Low
30581,Low
30582,Very High
30583,Absent
30584,Absent
30585,Absent
30586,Medium
30587,Very High
30588,High
30589,Low
30590,Absent
30591,Very High
30592,Medium
30593,High
30594,High
30595,Very High
30596,Absent
30597,Very High
30598,Medium
30599,Very High
30600,Absent
30601,Absent
30602,Absent
30603,Absent
30604,High
30605,Medium
30606,Medium
30607,High
30608,Very High
30609,Very High
30610,High
30611,Absent
30612,Low
30613,High
30614,Absent
30615,Medium
30616,Medium
30617,Absent
30618,Low
30619,High
30620,Low
30621,Absent
30622,Absent
30623,Absent
30624,High
30625,High
30626,Medium
30627,Absent
30628,Medium
30629,Absent
30630,Medium
30631,High
30632,Absent
30633,Very High
30634,Medium
30635,High
30636,Absent
30637,Medium
30638,Medium
30639,Low
30640,High
30641,Absent
30642,Medium
30643,High
30644,Low
30645,Medium
30646,High
30647,High
30648,High
30649,Medium
30650,Low
30651,Very High
30652,Very High
30653,Medium
30654,High
30655,Very High
30656,Low
30657,Very High
30658,Low
30659,Absent
30660,Medium
30661,Absent
30662,Low
30663,Medium
30664,Medium
30665,Absent
30666,Absent
30667,Medium
30668,Medium
30669,Very High
30670,Medium
30671,Medium
30672,Medium
30673,Very High
30674,Low
30675,Low
30676,Low
30677,High
30678,High
30679,High
30680,Low
30681,Very High
30682,Low
30683,Medium
30684,High
30685,High
30686,Very High
30687,Absent
30688,Medium
30689,Absent
30690,High
30691,Very High
30692,Absent
30693,Low
30694,Absent
30695,Very High
30696,High
30697,Low
30698,Absent
30699,Medium
30700,High
30701,High
30702,Very High
30703,Absent
30704,High
30705,Absent
30706,High
30707,High
30708,High
30709,High
30710,High
30711,Low
30712,Very High
30713,High
30714,Medium
30715,Absent
30716,Medium
30717,High
30718,Very High
30719,Medium
30720,Absent
30721,Very High
30722,High
30723,High
30724,High
30725,Absent
30726,Very High
30727,Absent
30728,Very High
30729,Very High
30730,Low
30731,Very High
30732,Very High
30733,Very High
30734,Low
30735,High
30736,Medium
30737,Medium
30738,Absent
30739,Very High
30740,Medium
30741,Absent
30742,Medium
30743,Low
30744,Absent
30745,High
30746,Very High
30747,High
30748,Medium
30749,High
30750,Medium
30751,Very High
30752,Low
30753,High
30754,Medium
30755,Medium
30756,High
30757,High
30758,Low
30759,Very High
30760,Medium
30761,Low
30762,Very High
30763,Medium
30764,Absent
30765,Absent
30766,Medium
30767,High
30768,High
30769,Absent
30770,High
30771,Very High
30772,Absent
30773,High
30774,Absent
30775,High
30776,High
30777,Absent
30778,Absent
30779,Low
30780,Medium
30781,Low
30782,Absent
30783,Low
30784,Low
30785,Low
30786,Medium
30787,High
30788,Very High
30789,Absent
30790,Low
30791,Very High
30792,High
30793,High
30794,Low
30795,High
30796,High
30797,Low
30798,Very High
30799,High
30800,Low
30801,Medium
30802,Absent
30803,High
30804,High
30805,Absent
30806,Absent
30807,Very High
30808,Absent
30809,Very High
30810,Absent
30811,Low
30812,Very High
30813,High
30814,Absent
30815,Absent
30816,High
30817,Absent
30818,Absent
30819,Medium
30820,Absent
30821,Absent
30822,Medium
30823,Very High
30824,Absent
30825,Absent
30826,Medium
30827,High
30828,High
30829,Very High
30830,High
30831,High
30832,High
30833,Medium
30834,Low
30835,Low
30836,Very High
30837,Low
30838,High
30839,Absent
30840,Absent
30841,Very High
30842,Very High
30843,Low
30844,Very High
30845,Very High
30846,Low
30847,High
30848,High
30849,High
30850,Absent
30851,High
30852,Absent
30853,Low
30854,High
30855,High
30856,Absent
30857,Low
30858,Medium
30859,Medium
30860,Low
30861,Very High
30862,Medium
30863,High
30864,Medium
30865,Absent
30866,High
30867,Medium
30868,Low
30869,Absent
30870,Low
30871,High
30872,High
30873,Medium
30874,Medium
30875,High
30876,Absent
30877,High
30878,Low
30879,Very High
30880,Low
30881,Very High
30882,Low
30883,High
30884,Medium
30885,High
30886,Low
30887,Medium
30888,Absent
30889,Absent
30890,Absent
30891,Low
30892,High
30893,Low
30894,High
30895,High
30896,Very High
30897,Absent
30898,Medium
30899,Absent
30900,High
30901,Low
30902,High
30903,Very High
30904,Very High
30905,High
30906,Low
30907,Absent
30908,Very High
30909,Low
30910,Medium
30911,Low
30912,Very High
30913,Very High
30914,High
30915,High
30916,Low
30917,Medium
30918,Absent
30919,Absent
30920,Absent
30921,High
30922,Absent
30923,Absent
30924,Absent
30925,Very High
30926,Low
30927,Absent
30928,Absent
30929,Medium
30930,Low
30931,Low
30932,Low
30933,High
30934,High
30935,Very High
30936,Medium
30937,Medium
30938,Absent
30939,Medium
30940,High
30941,Absent
30942,High
30943,Very High
30944,Very High
30945,Low
30946,Low
30947,Absent
30948,Low
30949,Absent
30950,Absent
30951,Very High
30952,Absent
30953,Very High
30954,Very High
30955,Absent
30956,Absent
30957,Absent
30958,Very High
30959,Low
30960,Medium
30961,High
30962,High
30963,Absent
30964,Low
30965,Low
30966,Absent
30967,Very High
30968,Medium
30969,Absent
30970,High
30971,Absent
30972,Absent
30973,Very High
30974,Absent
30975,Very High
30976,Absent
30977,Low
30978,Absent
30979,High
30980,High
30981,Very High
30982,Absent
30983,High
30984,High
30985,Very High
30986,High
30987,High
30988,Very High
30989,Medium
30990,Medium
30991,High
30992,Medium
30993,Medium
30994,Absent
30995,Very High
30996,Absent
30997,Very High
30998,Very High
30999,Absent
31000,High
31001,Low
31002,High
31003,Medium
31004,Absent
31005,Low
31006,Very High
31007,Absent
31008,Very High
31009,High
31010,Absent
31011,Absent
31012,High
31013,Medium
31014,Medium
31015,Medium
31016,Low
31017,Very High
31018,Medium
31019,Absent
31020,Low
31021,Absent
31022,Low
31023,Very High
31024,Very High
31025,Absent
31026,High
31027,Very High
31028,Very High
31029,Absent
31030,Medium
31031,Very High
31032,High
31033,High
31034,Very High
31035,Low
31036,High
31037,High
31038,Very High
31039,Medium
31040,Medium
31041,Absent
31042,High
31043,Low
31044,Medium
31045,Absent
31046,Medium
31047,Low
31048,High
31049,Medium
31050,High
31051,High
31052,Very High
31053,Absent
31054,Absent
31055,Very High
31056,Low
31057,Absent
31058,Medium
31059,Absent
31060,Very High
31061,Absent
31062,Low
31063,Low
31064,Very High
31065,High
31066,Absent
31067,High
31068,Absent
31069,Very High
31070,Very High
31071,Very High
31072,Low
31073,Low
31074,High
31075,Low
31076,Low
31077,Very High
31078,High
31079,Medium
31080,Absent
31081,Absent
31082,Low
31083,Medium
31084,High
31085,Very High
31086,Low
31087,High
31088,High
31089,High
31090,Low
31091,Low
31092,Absent
31093,High
31094,High
31095,Low
31096,Absent
31097,Absent
31098,Medium
31099,Very High
31100,High
31101,Absent
31102,High
31103,High
31104,High
31105,Medium
31106,Low
31107,Absent
31108,Absent
31109,Absent
31110,Medium
31111,Medium
31112,High
31113,Medium
31114,Low
31115,Very High
31116,Very High
31117,Very High
31118,High
31119,Medium
31120,Absent
31121,Low
31122,Absent
31123,Low
31124,High
31125,High
31126,High
31127,High
31128,Low
31129,Absent
31130,Medium
31131,Medium
31132,High
31133,Medium
31134,Absent
31135,Low
31136,High
31137,Very High
31138,Medium
31139,Low
31140,Absent
31141,High
31142,Medium
31143,Absent
31144,High
31145,Absent
31146,Medium
31147,High
31148,Low
31149,High
31150,Absent
31151,Absent
31152,Very High
31153,Medium
31154,High
31155,Medium
31156,High
31157,Medium
31158,Very High
31159,Very High
31160,High
31161,Low
31162,High
31163,Very High
31164,High
31165,High
31166,Medium
31167,High
31168,High
31169,High
31170,Low
31171,High
31172,Medium
31173,Very High
31174,Medium
31175,Medium
31176,High
31177,Medium
31178,Medium
31179,High
31180,Low
31181,Low
31182,Low
31183,Medium
31184,Absent
31185,Very High
31186,Medium
31187,Very High
31188,Medium
31189,Very High
31190,Medium
31191,Medium
31192,High
31193,Very High
31194,Absent
31195,Low
31196,Absent
31197,Very High
31198,Very High
31199,Low
31200,High
31201,High
31202,Very High
31203,Low
31204,Absent
31205,Medium
31206,Absent
31207,Absent
31208,Low
31209,High
31210,Very High
31211,Very High
31212,High
31213,High
31214,Low
31215,High
31216,Absent
31217,High
31218,Very High
31219,Medium
31220,Low
31221,High
31222,High
31223,Absent
31224,Very High
31225,Medium
31226,Medium
31227,Very High
31228,Very High
31229,Absent
31230,Medium
31231,Absent
31232,Low
31233,Medium
31234,Medium
31235,Very High
31236,Low
31237,Absent
31238,Absent
31239,Medium
31240,Very High
31241,Low
31242,High
31243,Low
31244,Medium
31245,Absent
31246,High
31247,Absent
31248,Absent
31249,Very High
31250,Very High
31251,Very High
31252,Medium
31253,High
31254,High
31255,Medium
31256,Absent
31257,High
31258,Medium
31259,Medium
31260,High
31261,Medium
31262,High
31263,Medium
31264,Very High
31265,Absent
31266,Medium
31267,High
31268,Low
31269,Absent
31270,Absent
31271,Very High
31272,Absent
31273,Medium
31274,Medium
31275,Very High
31276,Very High
31277,Absent
31278,High
31279,Medium
31280,Medium
31281,Low
31282,Very High
31283,Medium
31284,Medium
31285,Absent
31286,High
31287,Absent
31288,Low
31289,Very High
31290,Low
31291,Absent
31292,Low
31293,Medium
31294,Medium
31295,Medium
31296,High
31297,Medium
31298,Absent
31299,Medium
31300,High
31301,Medium
31302,Very High
31303,Medium
31304,Low
31305,High
31306,Medium
31307,Low
31308,Low
31309,Very High
31310,High
31311,Medium
31312,Medium
31313,Low
31314,High
31315,Very High
31316,High
31317,High
31318,Very High
31319,Very High
31320,Medium
31321,High
31322,Absent
31323,Absent
31324,Medium
31325,High
31326,Absent
31327,Very High
31328,Absent
31329,High
31330,High
31331,Low
31332,Absent
31333,Absent
31334,Absent
31335,Absent
31336,Very High
31337,Very High
31338,Absent
31339,Medium
31340,Medium
31341,Absent
31342,High
31343,Absent
31344,High
31345,Low
31346,Low
31347,Medium
31348,High
31349,Very High
31350,High
31351,Absent
31352,Low
31353,Very High
31354,Low
31355,Absent
31356,Low
31357,Medium
31358,Absent
31359,High
31360,Medium
31361,Medium
31362,Very High
31363,Absent
31364,Very High
31365,Low
31366,High
31367,High
31368,Medium
31369,Low
31370,Medium
31371,Low
31372,Very High
31373,Very High
31374,Medium
31375,High
31376,Very High
31377,High
31378,Low
31379,Absent
31380,Very High
31381,High
31382,Absent
31383,Low
31384,Very High
31385,Low
31386,Absent
31387,Medium
31388,High
31389,Very High
31390,High
31391,Absent
31392,Very High
31393,Very High
31394,High
31395,High
31396,Low
31397,High
31398,Absent
31399,Medium
31400,High
31401,High
31402,High
31403,Very High
31404,High
31405,Very High
31406,Absent
31407,High
31408,Low
31409,High
31410,Absent
31411,Low
31412,Medium
31413,High
31414,Low
31415,Absent
31416,High
31417,Medium
31418,Low
31419,High
31420,Low
31421,Low
31422,Very High
31423,Absent
31424,Absent
31425,Very High
31426,Very High
31427,Medium
31428,Low
31429,Absent
31430,Low
31431,Medium
31432,High
31433,High
31434,Medium
31435,Absent
31436,Low
31437,High
31438,Absent
31439,High
31440,Absent
31441,Very High
31442,Medium
31443,Medium
31444,Medium
31445,High
31446,Medium
31447,Absent
31448,Very High
31449,Low
31450,High
31451,Low
31452,Medium
31453,High
31454,High
31455,High
31456,Absent
31457,Very High
31458,Medium
31459,Low
31460,High
31461,High
31462,Medium
31463,High
31464,Medium
31465,Absent
31466,Medium
31467,Absent
31468,Absent
31469,High
31470,Absent
31471,Absent
31472,Absent
31473,Absent
31474,Absent
31475,Absent
31476,Absent
31477,High
31478,Medium
31479,Low
31480,Absent
31481,High
31482,Medium
31483,Medium
31484,Absent
31485,High
31486,Very High
31487,Medium
31488,Very High
31489,Absent
31490,Medium
31491,High
31492,Medium
31493,High
31494,Absent
31495,Low
31496,Very High
31497,Absent
31498,Low
31499,High
31500,High
31501,Low
31502,Absent
31503,Absent
31504,Medium
31505,Very High
31506,Low
31507,Very High
31508,High
31509,High
31510,Low
31511,Absent
31512,High
31513,Very High
31514,Absent
31515,Very High
31516,Low
31517,Medium
31518,Absent
31519,High
31520,High
31521,Very High
31522,Very High
31523,Medium
31524,High
31525,High
31526,High
31527,High
31528,Medium
31529,Low
31530,Absent
31531,Medium
31532,Absent
31533,Absent
31534,Very High
31535,High
31536,Very High
31537,High
31538,Medium
31539,Medium
31540,Very High
31541,Medium
31542,Absent
31543,High
31544,Absent
31545,Low
31546,Medium
31547,Medium
31548,Absent
31549,Medium
31550,Very High
31551,Absent
31552,High
31553,High
31554,High
31555,High
31556,High
31557,Low
31558,Very High
31559,High
31560,High
31561,Absent
31562,High
31563,Low
31564,Low
31565,Absent
31566,Low
31567,Absent
31568,Very High
31569,High
31570,Very High
31571,Very High
31572,Medium
31573,Low
31574,Absent
31575,Low
31576,Low
31577,Low
31578,Medium
31579,Very High
31580,Low
31581,Very High
31582,Medium
31583,Low
31584,Very High
31585,Absent
31586,High
31587,Medium
31588,Absent
31589,Medium
31590,Low
31591,Absent
31592,Medium
31593,Low
31594,Medium
31595,Very High
31596,Medium
31597,Absent
31598,Low
31599,Very High
31600,High
31601,High
31602,Medium
31603,Very High
31604,Low
31605,High
31606,Low
31607,High
31608,High
31609,High
31610,Medium
31611,Absent
31612,Medium
31613,Low
31614,Low
31615,High
31616,Very High
31617,Medium
31618,High
31619,Low
31620,Very High
31621,Absent
31622,Medium
31623,Medium
31624,Very High
31625,Absent
31626,High
31627,Medium
31628,High
31629,Absent
31630,Very High
31631,High
31632,Very High
31633,Absent
31634,Medium
31635,Low
31636,Medium
31637,Medium
31638,Low
31639,Medium
31640,Low
31641,High
31642,Medium
31643,Absent
31644,High
31645,Very High
31646,Absent
31647,Low
31648,High
31649,Absent
31650,Absent
31651,High
31652,Low
31653,Medium
31654,Medium
31655,Very High
31656,Low
31657,Low
31658,Medium
31659,Absent
31660,Medium
31661,High
31662,Medium
31663,Medium
31664,Very High
31665,Medium
31666,Low
31667,Absent
31668,High
31669,Medium
31670,Very High
31671,Absent
31672,Low
31673,High
31674,Low
31675,Absent
31676,High
31677,High
31678,Absent
31679,Medium
31680,Medium
31681,Very High
31682,Low
31683,High
31684,Very High
31685,Medium
31686,Medium
31687,Absent
31688,Low
31689,High
31690,High
31691,Medium
31692,Absent
31693,Very High
31694,Absent
31695,Absent
31696,Absent
31697,Absent
31698,Very High
31699,Medium
31700,Absent
31701,Low
31702,Low
31703,Medium
31704,Low
31705,Very High
31706,Absent
31707,High
31708,Low
31709,Medium
31710,Low
31711,Low
31712,Very High
31713,Very High
31714,Medium
31715,Very High
31716,Very High
31717,Very High
31718,Very High
31719,Medium
31720,Very High
31721,Low
31722,Medium
31723,Absent
31724,Very High
31725,Absent
31726,Absent
31727,Low
31728,Medium
31729,High
31730,High
31731,Medium
31732,Absent
31733,Low
31734,Absent
31735,Absent
31736,Very High
31737,Very High
31738,High
31739,High
31740,Medium
31741,High
31742,Absent
31743,High
31744,High
31745,Medium
31746,Very High
31747,Very High
31748,High
31749,Absent
31750,Absent
31751,High
31752,Medium
31753,High
31754,Absent
31755,Very High
31756,Low
31757,Very High
31758,Absent
31759,High
31760,Medium
31761,Absent
31762,Absent
31763,Medium
31764,Very High
31765,Very High
31766,High
31767,Absent
31768,High
31769,Low
31770,Medium
31771,Low
31772,Medium
31773,Very High
31774,High
31775,Very High
31776,Medium
31777,Low
31778,High
31779,Absent
31780,Low
31781,Very High
31782,Absent
31783,Low
31784,High
31785,High
31786,Low
31787,High
31788,High
31789,Low
31790,Absent
31791,Absent
31792,Low
31793,High
31794,Absent
31795,Medium
31796,Very High
31797,High
31798,High
31799,Low
31800,High
31801,High
31802,Low
31803,Low
31804,High
31805,Absent
31806,Very High
31807,High
31808,High
31809,Very High
31810,Medium
31811,Absent
31812,Medium
31813,Low
31814,High
31815,High
31816,Low
31817,Absent
31818,High
31819,Medium
31820,Absent
31821,Absent
31822,High
31823,Absent
31824,High
31825,High
31826,Absent
31827,Medium
31828,Low
31829,Absent
31830,Low
31831,Medium
31832,Low
31833,High
31834,Low
31835,Medium
31836,Medium
31837,Medium
31838,High
31839,Absent
31840,Very High
31841,High
31842,Absent
31843,Low
31844,High
31845,Very High
31846,High
31847,Absent
31848,High
31849,Very High
31850,High
31851,Very High
31852,Medium
31853,Very High
31854,Absent
31855,Absent
31856,Low
31857,Absent
31858,Low
31859,Low
31860,High
31861,High
31862,Absent
31863,Medium
31864,High
31865,High
31866,Low
31867,Very High
31868,High
31869,Low
31870,Absent
31871,Medium
31872,Absent
31873,Very High
31874,Medium
31875,Very High
31876,Absent
31877,High
31878,High
31879,Very High
31880,Low
31881,Absent
31882,Absent
31883,Absent
31884,Low
31885,Medium
31886,Low
31887,Absent
31888,Very High
31889,Absent
31890,Medium
31891,Low
31892,High
31893,Medium
31894,High
31895,Medium
31896,Low
31897,Medium
31898,Medium
31899,High
31900,Absent
31901,Medium
31902,Low
31903,High
31904,Low
31905,Low
31906,Low
31907,Absent
31908,Medium
31909,High
31910,Low
31911,High
31912,High
31913,High
31914,Very High
31915,Medium
31916,Low
31917,Medium
31918,Low
31919,Low
31920,Absent
31921,Absent
31922,Medium
31923,High
31924,Absent
31925,High
31926,Very High
31927,High
31928,Medium
31929,Very High
31930,Medium
31931,High
31932,Low
31933,High
31934,Absent
31935,Absent
31936,High
31937,Low
31938,Low
31939,Absent
31940,Absent
31941,High
31942,Absent
31943,Low
31944,Absent
31945,Absent
31946,Very High
31947,Medium
31948,Absent
31949,Absent
31950,Absent
31951,Low
31952,Low
31953,Very High
31954,Very High
31955,High
31956,Absent
31957,Very High
31958,High
31959,Absent
31960,Absent
31961,Very High
31962,Low
31963,Low
31964,Very High
31965,Very High
31966,Very High
31967,Absent
31968,Absent
31969,Medium
31970,Medium
31971,Absent
31972,Absent
31973,High
31974,High
31975,High
31976,High
31977,Very High
31978,Absent
31979,Absent
31980,Low
31981,Very High
31982,Absent
31983,Medium
31984,Absent
31985,Medium
31986,Low
31987,Medium
31988,Absent
31989,Absent
31990,Very High
31991,Medium
31992,High
31993,Low
31994,Very High
31995,Low
31996,High
31997,High
31998,Low
31999,Absent
32000,Medium
32001,Absent
32002,Low
32003,High
32004,High
32005,Very High
32006,Absent
32007,High
32008,Medium
32009,Absent
32010,Absent
32011,Low
32012,Absent
32013,Very High
32014,Very High
32015,Medium
32016,Medium
32017,High
32018,Very High
32019,Absent
32020,Medium
32021,Very High
32022,Low
32023,Very High
32024,High
32025,High
32026,Medium
32027,Absent
32028,Low
32029,Absent
32030,Absent
32031,High
32032,Very High
32033,Medium
32034,Medium
32035,Absent
32036,Medium
32037,Medium
32038,Low
32039,Absent
32040,High
32041,Very High
32042,High
32043,Low
32044,Low
32045,Absent
32046,Low
32047,Absent
32048,Medium
32049,Absent
32050,Medium
32051,Medium
32052,High
32053,Very High
32054,Low
32055,Very High
32056,Low
32057,Medium
32058,High
32059,High
32060,Absent
32061,Low
32062,Medium
32063,Very High
32064,Absent
32065,Absent
32066,Absent
32067,Low
32068,High
32069,Very High
32070,Absent
32071,Medium
32072,Very High
32073,High
32074,Low
32075,Very High
32076,Very High
32077,Low
32078,Very High
32079,Low
32080,Very High
32081,Very High
32082,Absent
32083,Low
32084,Medium
32085,Low
32086,Absent
32087,Absent
32088,High
32089,Very High
32090,Very High
32091,High
32092,Medium
32093,Medium
32094,Medium
32095,High
32096,High
32097,Low
32098,Absent
32099,High
32100,Low
32101,Absent
32102,Absent
32103,Low
32104,Medium
32105,Low
32106,Absent
32107,Medium
32108,Absent
32109,Medium
32110,Medium
32111,Absent
32112,Medium
32113,High
32114,Low
32115,High
32116,Low
32117,Low
32118,Medium
32119,Low
32120,Absent
32121,Medium
32122,Absent
32123,High
32124,Absent
32125,High
32126,High
32127,Absent
32128,Very High
32129,Medium
32130,Absent
32131,Very High
32132,Medium
32133,High
32134,High
32135,High
32136,Absent
32137,Low
32138,High
32139,High
32140,Absent
32141,Very High
32142,Medium
32143,Low
32144,Absent
32145,Very High
32146,Absent
32147,High
32148,Medium
32149,Medium
32150,Low
32151,Very High
32152,Absent
32153,Low
32154,Medium
32155,High
32156,Absent
32157,High
32158,Absent
32159,Low
32160,Absent
32161,Absent
32162,High
32163,Medium
32164,Very High
32165,Low
32166,Very High
32167,High
32168,Absent
32169,Low
32170,High
32171,Absent
32172,Very High
32173,Very High
32174,Low
32175,Very High
32176,Medium
32177,Absent
32178,High
32179,Low
32180,Medium
32181,Low
32182,Absent
32183,Absent
32184,Medium
32185,Absent
32186,Medium
32187,Absent
32188,Medium
32189,Very High
32190,Low
32191,Medium
32192,Very High
32193,Low
32194,Absent
32195,High
32196,Medium
32197,Absent
32198,Very High
32199,Medium
32200,High
32201,Very High
32202,Low
32203,Low
32204,Absent
32205,High
32206,High
32207,Medium
32208,Medium
32209,Very High
32210,Medium
32211,High
32212,Very High
32213,Medium
32214,Very High
32215,Absent
32216,Medium
32217,Absent
32218,High
32219,Very High
32220,Medium
32221,High
32222,Absent
32223,Absent
32224,High
32225,Low
32226,Medium
32227,High
32228,Very High
32229,Medium
32230,Very High
32231,Very High
32232,Low
32233,Medium
32234,High
32235,Absent
32236,Very High
32237,Absent
32238,Very High
32239,Absent
32240,Medium
32241,Absent
32242,High
32243,Very High
32244,High
32245,Low
32246,Medium
32247,High
32248,Absent
32249,Low
32250,Very High
32251,Medium
32252,Medium
32253,High
32254,Medium
32255,Very High
32256,Absent
32257,High
32258,Low
32259,Low
32260,Low
32261,Medium
32262,High
32263,Low
32264,Medium
32265,Absent
32266,Medium
32267,High
32268,Very High
32269,Medium
32270,Very High
32271,Absent
32272,Very High
32273,High
32274,High
32275,Medium
32276,Very High
32277,Very High
32278,Low
32279,Very High
32280,Medium
32281,Very High
32282,Very High
32283,Low
32284,High
32285,High
32286,Medium
32287,Very High
32288,High
32289,Absent
32290,Medium
32291,Medium
32292,Medium
32293,Medium
32294,High
32295,High
32296,Very High
32297,Absent
32298,Low
32299,Medium
32300,Absent
32301,Very High
32302,High
32303,Absent
32304,High
32305,Very High
32306,Very High
32307,Low
32308,Low
32309,Low
32310,Low
32311,Absent
32312,Absent
32313,Low
32314,Medium
32315,Low
32316,High
32317,Low
32318,High
32319,Medium
32320,High
32321,Low
32322,Medium
32323,Low
32324,Low
32325,Absent
32326,Medium
32327,High
32328,Low
32329,High
32330,Medium
32331,Absent
32332,Absent
32333,Low
32334,Medium
32335,Low
32336,Medium
32337,High
32338,Medium
32339,High
32340,High
32341,Absent
32342,Medium
32343,Low
32344,Very High
32345,Absent
32346,Medium
32347,Very High
32348,High
32349,Very High
32350,Low
32351,Absent
32352,Very High
32353,Medium
32354,High
32355,Low
32356,Medium
32357,Absent
32358,High
32359,High
32360,Medium
32361,Very High
32362,Very High
32363,Absent
32364,Medium
32365,Absent
32366,Absent
32367,High
32368,Absent
32369,Medium
32370,Low
32371,Very High
32372,Low
32373,Absent
32374,Medium
32375,Absent
32376,Medium
32377,High
32378,Very High
32379,Absent
32380,Very High
32381,Medium
32382,High
32383,High
32384,Medium
32385,Absent
32386,High
32387,High
32388,High
32389,Absent
32390,Medium
32391,Very High
32392,Absent
32393,Absent
32394,Absent
32395,Very High
32396,Low
32397,High
32398,Absent
32399,Very High
32400,High
32401,Absent
32402,Low
32403,High
32404,High
32405,Low
32406,High
32407,Low
32408,Low
32409,Low
32410,Medium
32411,Absent
32412,Very High
32413,Medium
32414,Low
32415,Very High
32416,Absent
32417,High
32418,High
32419,Medium
32420,High
32421,High
32422,Very High
32423,High
32424,Low
32425,Absent
32426,Absent
32427,Absent
32428,Very High
32429,Medium
32430,Low
32431,Medium
32432,Medium
32433,Very High
32434,Low
32435,Low
32436,Absent
32437,Low
32438,Medium
32439,Medium
32440,Very High
32441,High
32442,Very High
32443,Very High
32444,Medium
32445,Low
32446,Absent
32447,Very High
32448,High
32449,Absent
32450,Absent
32451,Medium
32452,Very High
32453,Low
32454,Very High
32455,Medium
32456,Absent
32457,Absent
32458,Absent
32459,Very High
32460,Medium
32461,Very High
32462,Absent
32463,Absent
32464,Low
32465,High
32466,Medium
